Benchmark Name;Function Name;Execution;Number of vertices;Number of edges;Min count;Max count;Block Ordering;Hydra Guess;Hydra Distance;Hydra Hit
automotive_susan_c;susan_corners;1;178;259;0;203351280;"1077;26;1067;1080;1550;29;1080_1550.ce;29_1067.ce;213;225;236;246;260;271;282;293;304;315;325;339;350;361;372;382;213_1067.ce;396;407;417;225_1067.ce;1026;846;417_1067.ce;236_1067.ce;1026_1067.ce;260_1067.ce;848;864;891;920;282_1067.ce;246_1067.ce;1013;937;956;984;271_1067.ce;293_1067.ce;304_1067.ce;860;886;915;339_1067.ce;856;881;910;1008;952;979;1003;948;974;315_1067.ce;361_1067.ce;325_1067.ce;350_1067.ce;1028;1087;1096;1105;1114;1122;372_1067.ce;1131;1140;1149;1158;1167;1176;1184;1193;1202;1211;1220;1229;1238;1246;1255;1264;396_1067.ce;1273;1281;382_1067.ce;1289;1297;1305;1313;1321;1330;1339;1348;1073;22;1070;1076;1553;25;407_1067.ce;1356;1365;1374;1383;1392;1401;1410;1418;1427;1436;1445;1454;1463;1472;1480;1489;1498;1507;1507_1550.ce;1289_1550.ce;1238_1550.ce;1348_1550.ce;1297_1550.ce;1176_1550.ce;1105_1550.ce;1229_1550.ce;1167_1550.ce;1114_1550.ce;1211_1550.ce;1281_1550.ce;1246_1550.ce;1273_1550.ce;1339_1550.ce;1184_1550.ce;1122_1550.ce;1220_1550.ce;1255_1550.ce;1096_1550.ce;1313_1550.ce;1158_1550.ce;1330_1550.ce;1410_1550.ce;1264_1550.ce;1305_1550.ce;1087_1550.ce;1140_1550.ce;1149_1550.ce;1321_1550.ce;1356_1550.ce;1131_1550.ce;1202_1550.ce;1365_1550.ce;1193_1550.ce;1463_1550.ce;1472_1550.ce;1374_1550.ce;1392_1550.ce;1401_1550.ce;1489_1550.ce;1418_1550.ce;1427_1550.ce;1445_1550.ce;1436_1550.ce;1498_1550.ce;0;1072;1383_1550.ce;1480_1550.ce;1555;1454_1550.ce;1544";"1077;26;1070;1080;29;339;1080_1550.ce;29_1067.ce;213;225;236;246;260;271;282;293;304;315;325;0;350;361;372;382;213_1067.ce;396;407;417;225_1067.ce;1026;1067;846;417_1067.ce;236_1067.ce;1026_1067.ce;260_1067.ce;848;864;891;920;282_1067.ce;246_1067.ce;1013;937;956;984;271_1067.ce;293_1067.ce;304_1067.ce;860;886;915;339_1067.ce;856;881;910;1008;952;979;1003;948;974;315_1067.ce;361_1067.ce;325_1067.ce;350_1067.ce;1028;1087;1550;1096;1105;1114;1122;372_1067.ce;1131;1140;1149;1158;1167;1176;1184;1193;1202;1211;1220;1229;1238;1246;1255;1264;396_1067.ce;1273;1281;382_1067.ce;1289;1297;1305;1313;1321;1330;1339;1348;1073;22;1076;1553;25;407_1067.ce;1356;1365;1374;1383;1392;1401;1410;1418;1427;1436;1445;1454;1463;1472;1480;1489;1498;1507;1507_1550.ce;1289_1550.ce;1238_1550.ce;1348_1550.ce;1297_1550.ce;1176_1550.ce;1105_1550.ce;1229_1550.ce;1167_1550.ce;1114_1550.ce;1211_1550.ce;1281_1550.ce;1246_1550.ce;1273_1550.ce;1339_1550.ce;1184_1550.ce;1122_1550.ce;1220_1550.ce;1255_1550.ce;1096_1550.ce;1313_1550.ce;1158_1550.ce;1330_1550.ce;1410_1550.ce;1264_1550.ce;1305_1550.ce;1087_1550.ce;1140_1550.ce;1149_1550.ce;1321_1550.ce;1356_1550.ce;1131_1550.ce;1202_1550.ce;1365_1550.ce;1193_1550.ce;1463_1550.ce;1472_1550.ce;1374_1550.ce;1392_1550.ce;1401_1550.ce;1489_1550.ce;1418_1550.ce;1427_1550.ce;1445_1550.ce;1436_1550.ce;1498_1550.ce;1072;1383_1550.ce;1480_1550.ce;1555;1454_1550.ce;1544";353;0,9776
automotive_susan_e;edge_draw;1;16;21;0;100980374;"42;8;11;38;45;56;11_38.ce;45_56.ce;15;49;0;41;41.le;58;7;0_41.ce";"42;8;11;38;45;56;11_38.ce;45_56.ce;15;49;0;41;41.le;58;7;0_41.ce";0;1,0000
automotive_susan_e;get_image;1;10;11;0;374;"0;20;28;47;9;20_25.ce;25;44;6;9_25.ce";"0;20;28;47;9;20_25.ce;25;44;6;9_25.ce";0;1,0000
automotive_susan_e;getint;1;14;18;0;3366;"22;34;14;4;9;0;16;21;36;14_19.ce;19;11;14_read.thread;16_19.ce";"22;34;14;4;9;0;16;21;14_19.ce;19;11;14_read.thread;16_19.ce;36";5;0,9451
automotive_susan_e;main;1;7;9;0;375;"11;15;0;18;18.le;8;5";"11;15;0;18;18.le;8;5";0;1,0000
automotive_susan_e;main1;1;56;81;0;748;"36;0;0_33.ce;122;138;143;145;148;152;191;33;38;45;50;83;85;85_90.ce;90;90_97.ce;97;105;107;112;117;133;143_148.ce;154;162;171;173;179;185;189;32;45_83.ce;49;51;52;53;54;55;56;57;60;62;62_83.ce;69;71;74;76;82;87;87_90.ce;87_97.ce;90_191.ce;91";"38;0;0_33.ce;122;138;143;145;148;152;191;33;36;45;50;83;85;85_90.ce;90;97;105;107;112;117;133;143_148.ce;154;162;171;173;179;185;189;32;45_83.ce;49;51;52;53;54;55;56;57;60;62;62_83.ce;69;71;74;76;82;87;87_90.ce;87_97.ce;90_191.ce;90_97.ce;91";57;0,9630
automotive_susan_e;setup_brightness_lut;1;7;9;0;192236;"6;15;26;8;0;28;8_26.ce";"6;15;26;8;0;28;8_26.ce";0;1,0000
automotive_susan_e;susan_edges;1;62;87;374;98803320;"29;32;391;401;1498;404;32_391.ce;404_1498.ce;384;411;427;1436;1450;939;1432;427_939.ce;1440;1459;1444;862;874;888;869;1468;1450_1498.ce;1479;878;897;1490;1447;1440_1450.ce;869_874.ce;1444_1450.ce;871;1459_1498.ce;888_1498.ce;878_888.ce;1436_1450.ce;874_888.ce;897_1498.ce;906;917;928;882;882_888.ce;411_939.ce;1468_1498.ce;1479_1498.ce;885;25;28;394;397;1501;400;939_1436.ce;906_1498.ce;862_874.ce;917_1498.ce;0;1503;396";"29;32;391;401;1447;404;32_391.ce;404_1498.ce;384;411;411_939.ce;427;1436;1450;939;1432;1440;885;1459;1444;1498;427_939.ce;862;874;888;869;1468;1450_1498.ce;1479;878;882_888.ce;897;1490;1444_1450.ce;1440_1450.ce;869_874.ce;871;1459_1498.ce;888_1498.ce;878_888.ce;1436_1450.ce;874_888.ce;897_1498.ce;906;917;928;882;1468_1498.ce;1479_1498.ce;25;1501;28;394;397;400;939_1436.ce;906_1498.ce;862_874.ce;917_1498.ce;0;1503;396";128;0,9323
automotive_susan_e;susan_thin;1;111;158;0;307250724;"50;53;955;53_955.ce;61;140;526;140_526.ce;528;684;528_684.ce;450;452;468;725;725_955.ce;452_468.ce;684_955.ce;447;449;471;838;840;142;460;150;446;473;838_955.ce;573;240;268;881;297;840_955.ce;881_955.ce;573_684.ce;475;509;473_526.ce;325;46;49;958;578;590;730;483;730_955.ce;509_526.ce;306;334;580;603;637;513;520;513_520.ce;520_526.ce;353;492;142_955.ce;382;580_590.ce;249;605;391;637_955.ce;590_955.ce;585;603_637.ce;639;938;938_947.ce;947;947_955.ce;140_read.thread;585_590.ce;583;605_637.ce;615;278;649;823;832;823_832.ce;832_955.ce;410;420;221;363;639_955.ce;626;660;588;671;626_637.ce;615_637.ce;649_955.ce;660_671.ce;660_955.ce;626_671.ce;522;0;519;831;834;949;960;410_446.ce;946";"50;53;958;53_955.ce;140;526;590_955.ce;61;838;446;140_526.ce;832_955.ce;528;468;684;528_684.ce;450;452;471;725;725_955.ce;452_468.ce;684_955.ce;447;449;473_526.ce;838_955.ce;840;0;460;150;473;955;573;240;268;881;297;840_955.ce;881_955.ce;573_684.ce;475;509;834;325;46;49;520_526.ce;578;590;639_955.ce;730;483;730_955.ce;509_526.ce;306;334;580;580_590.ce;603;637;513;520;513_520.ce;585_590.ce;353;492;142_955.ce;382;947_955.ce;249;605;391;142;583;585;603_637.ce;639;649_955.ce;938;938_947.ce;947;140_read.thread;949;637_955.ce;605_637.ce;615;278;649;660_955.ce;823;832;823_832.ce;410;420;221;363;626;660;522;671;626_637.ce;615_637.ce;660_671.ce;626_671.ce;588;519;831;960;410_446.ce;946";626;0,8975
automotive_susan_s;enlarge;1;13;17;49;159495;"75;121;6;25;28;72;124;69;74;0;126;27;71";"75;121;6;25;28;72;124;69;74;0;126;27;71";0;1,0000
automotive_susan_s;get_image;1;10;11;0;49;"0;20;28;47;9;20_25.ce;25;44;6;9_25.ce";"0;20;28;47;9;20_25.ce;25;44;6;9_25.ce";0;1,0000
automotive_susan_s;getint;1;14;18;0;441;"22;34;14;4;9;0;16;21;36;14_19.ce;19;11;14_read.thread;16_19.ce";"22;34;14;4;9;0;16;21;14_19.ce;19;11;14_read.thread;16_19.ce;36";5;0,9451
automotive_susan_s;main;1;7;9;0;50;"11;15;0;18;18.le;8;5";"11;15;0;18;18.le;8;5";0;1,0000
automotive_susan_s;main1;1;56;81;0;98;"36;0;0_33.ce;191;33;38;45;49;83;85;85_90.ce;90;91;105;107;112;117;122;133;138;143;143_148.ce;145;148;152;154;162;171;173;179;185;189;32;45_83.ce;50;51;52;53;54;55;56;57;60;62;62_83.ce;69;71;74;76;82;87;87_90.ce;87_97.ce;90_191.ce;90_97.ce;97";"38;0;0_33.ce;191;33;36;45;49;83;85;85_90.ce;90;91;105;107;112;117;122;133;138;143;143_148.ce;145;148;152;154;162;171;173;179;185;189;32;45_83.ce;50;51;52;53;54;55;56;57;60;62;62_83.ce;69;71;74;76;82;87;87_90.ce;87_97.ce;90_191.ce;90_97.ce;97";9;0,9942
automotive_susan_s;setup_brightness_lut;1;7;9;0;25186;"6;26;8;8_26.ce;0;28;15";"6;26;8;8_26.ce;0;28;15";0;1,0000
automotive_susan_s;susan_smoothing;1;44;57;0;3175200000;"140;158;136;138;163;109;113;165;173;180;104;108;183;84;98;80;101;82;0;103;185;29;340;35;44;49;58;69;0_35.ce;168;186;187;191;192;196;322;327;334;337;340.le;39;44_54.ce;49_54.ce;54";"140;158;136;138;163;109;113;165;173;180;104;108;183;84;98;80;101;82;0;103;185;29;340;35;44;49;58;69;0_35.ce;168;186;187;191;192;196;322;327;334;337;340.le;39;44_54.ce;49_54.ce;54";0;1,0000
bzip2d;BZ2_bzDecompress;1;48;65;0;25120;"14;19;0;124;13;3;8;124.le;124_opexitsplit.loopexitsplit;124_opexitsplitsplit.loopexitsplitsplit;23;29;31;34;34_124.loopexitsplitsplit.ce;91;95;117;19_91.ce;124_opexitsplitsplitsplit.loopexitsplitsplitsplit;124_opexitsplitsplitsplitsplit.loopexitsplitsplitsplitsplit;124_opexitsplitsplitsplitsplitsplit.loopexitsplitsplitsplitsplitsplit;117_123.ce;123;41;45;45_60.ce;60;60_67.ce;67;90;109;116;98;98_109.ce;0_124.ce;102;109_124.ce;14_124.loopexit.ce;27;31_124.loopexitsplit.ce;3_124.ce;41_124.loopexitsplitsplitsplit.ce;53;64;67_124.loopexitsplitsplitsplitsplit.ce;8_124.ce;91_123.ce";"14;19;0;124;13;3;8;23;29;31;34;124.le;14_124.loopexit.ce;124_opexitsplitsplitsplitsplit.loopexitsplitsplitsplitsplit;95;117;19_91.ce;41_124.loopexitsplitsplitsplit.ce;117_123.ce;123;41;45;45_60.ce;60;60_67.ce;67;90;91;109;116;98;98_109.ce;0_124.ce;102;109_124.ce;124_opexitsplit.loopexitsplit;124_opexitsplitsplit.loopexitsplitsplit;124_opexitsplitsplitsplit.loopexitsplitsplitsplit;124_opexitsplitsplitsplitsplitsplit.loopexitsplitsplitsplitsplitsplit;27;31_124.loopexitsplit.ce;34_124.loopexitsplitsplit.ce;3_124.ce;53;64;67_124.loopexitsplitsplitsplitsplit.ce;8_124.ce;91_123.ce";179;0,8413
bzip2d;BZ2_bzDecompressEnd;1;17;23;0;80;"0;12;16;2;23;23_34.ce;34;34_45.ce;45;53;7;0_53.ce;12_23.ce;27;2_53.ce;38;7_53.ce";"0;12;16;2;23;23_34.ce;34;34_45.ce;45;53;7;0_53.ce;12_23.ce;27;2_53.ce;38;7_53.ce";0;1,0000
bzip2d;BZ2_bzDecompressInit;1;23;32;0;80;"0;13;15;18;22;24;28;30;38;5;56;8;8_13.ce;0_56.ce;10;10_13.ce;10_56.ce;13_56.ce;15_56.ce;18_24.ce;24_30.ce;30_56.ce;5_56.ce";"0;13;15;18;22;24;28;30;38;5;56;8;8_13.ce;0_56.ce;10;10_13.ce;10_56.ce;13_56.ce;15_56.ce;18_24.ce;24_30.ce;30_56.ce;5_56.ce";0;1,0000
bzip2d;BZ2_bzRead;1;68;94;0;24960;"102;50;63;118;156;118_156.ce;0;11;13;170;23;35;4;45;5;161;163;168;63_102.ce;68;73;92;169;124;124_156.ce;106;144;146;151;0_5.ce;108;108_115.ce;110;115;11_15.ce;129;129_156.ce;134;134_141.ce;136;13_15.ce;141;144_151.ce;15;15_18.ce;161_168.ce;17;18;18_170.ce;20;27;27_34.ce;29;34;37;37_44.ce;39;44;55;55_62.ce;57;5_15.ce;62;68_102.ce;84;84_91.ce;86;91";"0;102;50;63;68;118;156;118_156.ce;11;13;170;18;23;35;4;45;129_156.ce;168;63_102.ce;73;92;124;169;106;146;151;0_5.ce;108;108_115.ce;110;115;11_15.ce;124_156.ce;129;134;134_141.ce;136;13_15.ce;141;144;144_151.ce;15;15_18.ce;161;161_168.ce;163;17;18_170.ce;20;27;27_34.ce;29;34;37;37_44.ce;39;44;5;55;55_62.ce;57;5_15.ce;62;68_102.ce;84;84_91.ce;86;91";195;0,9144
bzip2d;BZ2_bzReadClose;1;17;23;0;80;"0;17;17_29.ce;29;3;33;36;37;11;17_read.bb28.ce;17_read.bb29.ce;17_read.thread;23;28;29_36.ce;3_read.bb37.ce;3_read.thread";"0;17;17_29.ce;29;33;36;37;3_read.thread;11;17_read.bb28.ce;17_read.bb29.ce;17_read.thread;23;28;29_36.ce;3;3_read.bb37.ce";19;0,8603
bzip2d;BZ2_bzReadGetUnused;1;22;30;0;80;"0;12;24;26;36;38;43;50;16;16_23.ce;18;23;24_28.ce;26_28.ce;28;28_35.ce;30;35;36_43.ce;4;4_50.ce;6";"0;12;24;26;36;38;43;50;16;16_23.ce;18;23;24_28.ce;26_28.ce;28;28_35.ce;30;35;36_43.ce;4;4_50.ce;6";0;1,0000
bzip2d;BZ2_bzReadOpen;1;47;66;0;80;"0;107;117;13;15;15_19.ce;19;21;23;29;31;31_41.ce;41;52;63;65;70;8;81;95;0_13.ce;101;106;13_33.ce;17;17_19.ce;17_33.ce;19_33.ce;21_33.ce;25;25_33.ce;25_41.ce;29_33.ce;31_33.ce;33;33_117.ce;35;44;44_117.ce;46;55;55_117.ce;57;63_70.ce;83;99;99_106.ce";"0;107;117;13;13_33.ce;15;17_19.ce;19;21;23;29;29_33.ce;31;31_41.ce;41;52;63;65;70;8;81;95;0_13.ce;101;106;15_19.ce;17;17_33.ce;19_33.ce;21_33.ce;25;25_33.ce;25_41.ce;31_33.ce;33;33_117.ce;35;44;44_117.ce;46;55;55_117.ce;57;63_70.ce;83;99;99_106.ce";76;0,9297
